Machine Module,N9343C,CN06050179
+3.057711239e+07,-7.155502319e+01,
+3.058037348e+07,-6.825131989e+01,
+3.058363457e+07,-6.922326660e+01,
+3.058689565e+07,-7.161112213e+01,
+3.059015674e+07,-6.956276703e+01,
+3.059341783e+07,-6.919747162e+01,
+3.059667891e+07,-6.905091095e+01,
+3.059994000e+07,-7.109974670e+01,
+3.060320109e+07,-6.994011688e+01,
+3.060646217e+07,-7.048400879e+01,
+3.060972326e+07,-7.079616547e+01,
+3.061298435e+07,-6.922388458e+01,
+3.061624543e+07,-6.998358154e+01,
+3.061950652e+07,-6.916596985e+01,
+3.062276761e+07,-6.918286896e+01,
+3.062602870e+07,-6.999017334e+01,
+3.062928978e+07,-7.007039642e+01,
+3.063255087e+07,-6.894762421e+01,
+3.063581196e+07,-6.948778534e+01,
+3.063907304e+07,-6.949773407e+01,
+3.064233413e+07,-6.812559509e+01,
+3.064559522e+07,-6.900952911e+01,
+3.064885630e+07,-7.171556854e+01,
+3.065211739e+07,-6.881420135e+01,
+3.065537848e+07,-6.946351624e+01,
+3.065863957e+07,-6.974600220e+01,
+3.066190065e+07,-6.785933685e+01,
+3.066516174e+07,-6.925712585e+01,
+3.066842283e+07,-6.886744690e+01,
+3.067168391e+07,-6.938868713e+01,
+3.067494500e+07,-7.003330994e+01,
+3.067820609e+07,-6.823189545e+01,
+3.068146717e+07,-6.885130310e+01,
+3.068472826e+07,-6.897841644e+01,
+3.068798935e+07,-6.892913818e+01,
+3.069125043e+07,-6.851726532e+01,
+3.069451152e+07,-6.962394714e+01,
+3.069777261e+07,-6.889126587e+01,
+3.070103370e+07,-6.945028687e+01,
+3.070429478e+07,-6.937470245e+01,
+3.070755587e+07,-6.961137390e+01,
+3.071081696e+07,-6.850192261e+01,
+3.071407804e+07,-6.749607086e+01,
+3.071733913e+07,-6.858413696e+01,
+3.072060022e+07,-6.846023560e+01,
+3.072386130e+07,-6.853223419e+01,
+3.072712239e+07,-6.945191193e+01,
+3.073038348e+07,-6.909181213e+01,
+3.073364457e+07,-6.794206238e+01,
+3.073690565e+07,-6.764306641e+01,
+3.074016674e+07,-6.776661682e+01,
+3.074342783e+07,-6.817134094e+01,
+3.074668891e+07,-6.751548767e+01,
+3.074995000e+07,-6.775936127e+01,
+3.075321109e+07,-6.946329498e+01,
+3.075647217e+07,-6.701285553e+01,
+3.075973326e+07,-6.819585419e+01,
+3.076299435e+07,-6.917179108e+01,
+3.076625543e+07,-6.777070618e+01,
+3.076951652e+07,-6.768708038e+01,
+3.077277761e+07,-6.878329468e+01,
+3.077603870e+07,-6.851808929e+01,
+3.077929978e+07,-6.913240814e+01,
+3.078256087e+07,-6.744495392e+01,
+3.078582196e+07,-6.895487213e+01,
+3.078908304e+07,-6.751792145e+01,
+3.079234413e+07,-6.870983887e+01,
+3.079560522e+07,-6.929557800e+01,
+3.079886630e+07,-6.722206879e+01,
+3.080212739e+07,-6.688207245e+01,
+3.080538848e+07,-6.757434082e+01,
+3.080864957e+07,-6.833640289e+01,
+3.081191065e+07,-6.687109375e+01,
+3.081517174e+07,-6.637507629e+01,
+3.081843283e+07,-6.924752808e+01,
+3.082169391e+07,-6.662882996e+01,
+3.082495500e+07,-6.727235413e+01,
+3.082821609e+07,-6.808758545e+01,
+3.083147717e+07,-6.866481781e+01,
+3.083473826e+07,-6.698171234e+01,
+3.083799935e+07,-6.895880890e+01,
+3.084126043e+07,-6.922631073e+01,
+3.084452152e+07,-6.562336731e+01,
+3.084778261e+07,-6.663670349e+01,
+3.085104370e+07,-6.775817108e+01,
+3.085430478e+07,-6.683582306e+01,
+3.085756587e+07,-6.764087677e+01,
+3.086082696e+07,-6.651700592e+01,
+3.086408804e+07,-6.838672638e+01,
+3.086734913e+07,-6.728301239e+01,
+3.087061022e+07,-6.788907623e+01,
+3.087387130e+07,-6.678382874e+01,
+3.087713239e+07,-6.823645782e+01,
+3.088039348e+07,-6.637696838e+01,
+3.088365457e+07,-6.854001617e+01,
+3.088691565e+07,-6.706711578e+01,
+3.089017674e+07,-6.865933228e+01,
+3.089343783e+07,-6.874903107e+01,
+3.089669891e+07,-6.708458710e+01,
+3.089996000e+07,-6.919657898e+01,
+3.090322109e+07,-6.949850464e+01,
+3.090648217e+07,-6.635649872e+01,
+3.090974326e+07,-6.615818024e+01,
+3.091300435e+07,-6.663853455e+01,
+3.091626543e+07,-6.660113525e+01,
+3.091952652e+07,-6.774832916e+01,
+3.092278761e+07,-6.916045380e+01,
+3.092604870e+07,-6.828908539e+01,
+3.092930978e+07,-6.739839935e+01,
+3.093257087e+07,-6.843866730e+01,
+3.093583196e+07,-6.699964905e+01,
+3.093909304e+07,-6.931755066e+01,
+3.094235413e+07,-6.847016907e+01,
+3.094561522e+07,-6.747126770e+01,
+3.094887630e+07,-6.707737732e+01,
+3.095213739e+07,-6.847891998e+01,
+3.095539848e+07,-6.733037567e+01,
+3.095865957e+07,-6.854907990e+01,
+3.096192065e+07,-6.821655273e+01,
+3.096518174e+07,-6.710633087e+01,
+3.096844283e+07,-6.966268921e+01,
+3.097170391e+07,-6.852036285e+01,
+3.097496500e+07,-6.850455475e+01,
+3.097822609e+07,-6.824723816e+01,
+3.098148717e+07,-6.692880249e+01,
+3.098474826e+07,-6.917989349e+01,
+3.098800935e+07,-6.728123474e+01,
+3.099127043e+07,-6.911496735e+01,
+3.099453152e+07,-6.842957306e+01,
+3.099779261e+07,-6.832549286e+01,
+3.100105370e+07,-6.835543060e+01,
+3.100431478e+07,-6.957180023e+01,
+3.100757587e+07,-6.872763824e+01,
+3.101083696e+07,-6.710383606e+01,
+3.101409804e+07,-6.739308167e+01,
+3.101735913e+07,-6.939948273e+01,
+3.102062022e+07,-6.839331055e+01,
+3.102388130e+07,-6.907658386e+01,
+3.102714239e+07,-6.895318604e+01,
+3.103040348e+07,-6.835163116e+01,
+3.103366457e+07,-6.751322937e+01,
+3.103692565e+07,-6.757324219e+01,
+3.104018674e+07,-6.955889893e+01,
+3.104344783e+07,-6.896871185e+01,
+3.104670891e+07,-6.988512421e+01,
+3.104997000e+07,-6.954347992e+01,
+3.105323109e+07,-6.769393158e+01,
+3.105649217e+07,-6.925167084e+01,
+3.105975326e+07,-6.908730316e+01,
+3.106301435e+07,-7.046897125e+01,
+3.106627543e+07,-6.926766205e+01,
+3.106953652e+07,-6.899084473e+01,
+3.107279761e+07,-6.875126648e+01,
+3.107605870e+07,-6.932675171e+01,
+3.107931978e+07,-6.832891846e+01,
+3.108258087e+07,-6.879730988e+01,
+3.108584196e+07,-7.032630920e+01,
+3.108910304e+07,-7.076657104e+01,
+3.109236413e+07,-7.053709412e+01,
+3.109562522e+07,-6.965512848e+01,
+3.109888630e+07,-7.050720978e+01,
+3.110214739e+07,-7.024076843e+01,
+3.110540848e+07,-7.004259491e+01,
+3.110866957e+07,-6.881906128e+01,
+3.111193065e+07,-7.051959229e+01,
+3.111519174e+07,-7.069232178e+01,
+3.111845283e+07,-6.905977631e+01,
+3.112171391e+07,-7.179717255e+01,
+3.112497500e+07,-6.913388062e+01,
+3.112823609e+07,-7.000247192e+01,
+3.113149717e+07,-7.118553162e+01,
+3.113475826e+07,-7.047509766e+01,
+3.113801935e+07,-7.053385925e+01,
+3.114128043e+07,-6.833584595e+01,
+3.114454152e+07,-6.869096375e+01,
+3.114780261e+07,-6.998951721e+01,
+3.115106370e+07,-7.232991791e+01,
+3.115432478e+07,-7.149404907e+01,
+3.115758587e+07,-6.929307556e+01,
+3.116084696e+07,-6.873551178e+01,
+3.116410804e+07,-7.096848297e+01,
+3.116736913e+07,-7.050266266e+01,
+3.117063022e+07,-7.228318787e+01,
+3.117389130e+07,-6.777947998e+01,
+3.117715239e+07,-6.976785278e+01,
+3.118041348e+07,-7.002870941e+01,
+3.118367457e+07,-7.128944397e+01,
+3.118693565e+07,-7.050852966e+01,
+3.119019674e+07,-7.105765533e+01,
+3.119345783e+07,-6.877042389e+01,
+3.119671891e+07,-6.992980194e+01,
+3.119998000e+07,-6.884538269e+01,
+3.120324109e+07,-7.036320496e+01,
+3.120650217e+07,-7.110095978e+01,
+3.120976326e+07,-6.997612000e+01,
+3.121302435e+07,-7.134951782e+01,
+3.121628543e+07,-7.173696136e+01,
+3.121954652e+07,-7.212533569e+01,
+3.122280761e+07,-7.270751953e+01,
+3.122606870e+07,-7.207740021e+01,
+3.122932978e+07,-7.174724579e+01,
+3.123259087e+07,-6.990580750e+01,
+3.123585196e+07,-7.285767365e+01,
+3.123911304e+07,-7.274025726e+01,
+3.124237413e+07,-7.043873596e+01,
+3.124563522e+07,-7.099507141e+01,
+3.124889630e+07,-7.191751099e+01,
+3.125215739e+07,-7.130644226e+01,
+3.125541848e+07,-7.206436157e+01,
+3.125867957e+07,-7.261271667e+01,
+3.126194065e+07,-7.175409698e+01,
+3.126520174e+07,-7.126080322e+01,
+3.126846283e+07,-7.216180420e+01,
+3.127172391e+07,-7.369821930e+01,
+3.127498500e+07,-7.248654175e+01,
+3.127824609e+07,-7.115267181e+01,
+3.128150717e+07,-7.085113525e+01,
+3.128476826e+07,-7.182112122e+01,
+3.128802935e+07,-7.135242462e+01,
+3.129129043e+07,-7.344889832e+01,
+3.129455152e+07,-7.366339111e+01,
+3.129781261e+07,-7.131791687e+01,
+3.130107370e+07,-7.278279114e+01,
+3.130433478e+07,-7.077011871e+01,
+3.130759587e+07,-7.246096039e+01,
+3.131085696e+07,-7.222663116e+01,
+3.131411804e+07,-7.150362396e+01,
+3.131737913e+07,-7.396891022e+01,
+3.132064022e+07,-7.235958099e+01,
+3.132390130e+07,-7.274331665e+01,
+3.132716239e+07,-7.218788910e+01,
+3.133042348e+07,-7.195457458e+01,
+3.133368457e+07,-7.417688751e+01,
+3.133694565e+07,-7.310044861e+01,
+3.134020674e+07,-7.285287476e+01,
+3.134346783e+07,-7.323150635e+01,
+3.134672891e+07,-7.494835663e+01,
+3.134999000e+07,-7.387953949e+01,
+3.135325109e+07,-7.284395599e+01,
+3.135651217e+07,-7.362072754e+01,
+3.135977326e+07,-7.232524872e+01,
+3.136303435e+07,-7.476685333e+01,
+3.136629543e+07,-7.343146515e+01,
+3.136955652e+07,-7.432933807e+01,
+3.137281761e+07,-7.404167175e+01,
+3.137607870e+07,-7.264228821e+01,
+3.137933978e+07,-7.267102051e+01,
+3.138260087e+07,-7.389088440e+01,
+3.138586196e+07,-7.438353729e+01,
+3.138912304e+07,-7.123945618e+01,
+3.139238413e+07,-7.377599335e+01,
+3.139564522e+07,-7.313698578e+01,
+3.139890630e+07,-7.430963898e+01,
+3.140216739e+07,-7.271626282e+01,
+3.140542848e+07,-7.628651428e+01,
+3.140868957e+07,-7.360931396e+01,
+3.141195065e+07,-7.367758179e+01,
+3.141521174e+07,-7.233417511e+01,
