Machine Module,N9343C,CN06050179
+3.092930978e+07,-6.750289917e+01,
+3.093257087e+07,-6.700900269e+01,
+3.093583196e+07,-6.828405762e+01,
+3.093909304e+07,-6.956752014e+01,
+3.094235413e+07,-6.760762787e+01,
+3.094561522e+07,-6.785318756e+01,
+3.094887630e+07,-6.757806396e+01,
+3.095213739e+07,-7.010644531e+01,
+3.095539848e+07,-6.749197388e+01,
+3.095865957e+07,-6.687763977e+01,
+3.096192065e+07,-6.755429840e+01,
+3.096518174e+07,-6.816374969e+01,
+3.096844283e+07,-6.749924469e+01,
+3.097170391e+07,-6.976660156e+01,
+3.097496500e+07,-6.699819946e+01,
+3.097822609e+07,-6.845885468e+01,
+3.098148717e+07,-6.775530243e+01,
+3.098474826e+07,-6.763670349e+01,
+3.098800935e+07,-6.707945251e+01,
+3.099127043e+07,-6.826295471e+01,
+3.099453152e+07,-6.881561279e+01,
+3.099779261e+07,-6.994897461e+01,
+3.100105370e+07,-6.839395142e+01,
+3.100431478e+07,-6.833153534e+01,
+3.100757587e+07,-7.040251923e+01,
+3.101083696e+07,-6.867844391e+01,
+3.101409804e+07,-6.928108215e+01,
+3.101735913e+07,-6.819968414e+01,
+3.102062022e+07,-7.003945923e+01,
+3.102388130e+07,-6.850571442e+01,
+3.102714239e+07,-6.722367096e+01,
+3.103040348e+07,-6.771828461e+01,
+3.103366457e+07,-6.937785339e+01,
+3.103692565e+07,-6.968090820e+01,
+3.104018674e+07,-6.789165497e+01,
+3.104344783e+07,-6.947502136e+01,
+3.104670891e+07,-6.964155579e+01,
+3.104997000e+07,-6.752865601e+01,
+3.105323109e+07,-6.998632813e+01,
+3.105649217e+07,-6.961194611e+01,
+3.105975326e+07,-6.894219208e+01,
+3.106301435e+07,-7.021506500e+01,
+3.106627543e+07,-6.892721558e+01,
+3.106953652e+07,-6.914622498e+01,
+3.107279761e+07,-7.035546875e+01,
+3.107605870e+07,-6.806020355e+01,
+3.107931978e+07,-7.098270416e+01,
+3.108258087e+07,-7.043762207e+01,
+3.108584196e+07,-7.133139038e+01,
+3.108910304e+07,-6.882231903e+01,
+3.109236413e+07,-7.049503326e+01,
+3.109562522e+07,-6.831976318e+01,
+3.109888630e+07,-7.007736206e+01,
+3.110214739e+07,-6.917076874e+01,
+3.110540848e+07,-7.050324249e+01,
+3.110866957e+07,-6.932072449e+01,
+3.111193065e+07,-6.990723419e+01,
+3.111519174e+07,-6.797111511e+01,
+3.111845283e+07,-6.991825104e+01,
+3.112171391e+07,-7.012970734e+01,
+3.112497500e+07,-7.122930145e+01,
+3.112823609e+07,-7.045143127e+01,
+3.113149717e+07,-7.083674622e+01,
+3.113475826e+07,-6.993344879e+01,
+3.113801935e+07,-6.967607117e+01,
+3.114128043e+07,-6.929105377e+01,
+3.114454152e+07,-6.976151276e+01,
+3.114780261e+07,-6.936106873e+01,
+3.115106370e+07,-6.909240723e+01,
+3.115432478e+07,-6.906104279e+01,
+3.115758587e+07,-7.131069183e+01,
+3.116084696e+07,-7.093837738e+01,
+3.116410804e+07,-7.033679962e+01,
+3.116736913e+07,-6.944011688e+01,
+3.117063022e+07,-7.035546112e+01,
+3.117389130e+07,-6.820761871e+01,
+3.117715239e+07,-6.881115723e+01,
+3.118041348e+07,-7.062007141e+01,
+3.118367457e+07,-7.206778717e+01,
+3.118693565e+07,-7.110675812e+01,
+3.119019674e+07,-7.251782227e+01,
+3.119345783e+07,-7.031442261e+01,
+3.119671891e+07,-7.180472565e+01,
+3.119998000e+07,-7.049023438e+01,
+3.120324109e+07,-7.178417206e+01,
+3.120650217e+07,-7.100164032e+01,
+3.120976326e+07,-7.306194305e+01,
+3.121302435e+07,-7.246819305e+01,
+3.121628543e+07,-7.107762146e+01,
+3.121954652e+07,-7.099738312e+01,
+3.122280761e+07,-7.200466156e+01,
+3.122606870e+07,-7.171877289e+01,
+3.122932978e+07,-7.019052887e+01,
+3.123259087e+07,-7.142823029e+01,
+3.123585196e+07,-7.351498413e+01,
+3.123911304e+07,-7.165422058e+01,
+3.124237413e+07,-7.139243317e+01,
+3.124563522e+07,-7.018633270e+01,
+3.124889630e+07,-7.203273773e+01,
+3.125215739e+07,-7.231240082e+01,
+3.125541848e+07,-7.204254913e+01,
+3.125867957e+07,-7.342339325e+01,
+3.126194065e+07,-7.258258057e+01,
+3.126520174e+07,-7.094471741e+01,
+3.126846283e+07,-7.106846619e+01,
+3.127172391e+07,-7.215026093e+01,
+3.127498500e+07,-7.310398102e+01,
+3.127824609e+07,-7.302610016e+01,
+3.128150717e+07,-7.358377838e+01,
+3.128476826e+07,-7.207763672e+01,
+3.128802935e+07,-7.151563263e+01,
+3.129129043e+07,-7.306809998e+01,
+3.129455152e+07,-7.194766998e+01,
+3.129781261e+07,-7.243607330e+01,
+3.130107370e+07,-7.294490051e+01,
+3.130433478e+07,-7.163646698e+01,
+3.130759587e+07,-7.284676361e+01,
+3.131085696e+07,-7.172418976e+01,
+3.131411804e+07,-7.193754578e+01,
+3.131737913e+07,-7.294022369e+01,
+3.132064022e+07,-7.401220703e+01,
+3.132390130e+07,-7.296310425e+01,
+3.132716239e+07,-7.055989838e+01,
+3.133042348e+07,-7.164026642e+01,
+3.133368457e+07,-7.246172333e+01,
+3.133694565e+07,-7.224662018e+01,
+3.134020674e+07,-7.474401855e+01,
+3.134346783e+07,-7.193138123e+01,
+3.134672891e+07,-7.276705170e+01,
+3.134999000e+07,-7.312478638e+01,
+3.135325109e+07,-7.345549774e+01,
+3.135651217e+07,-7.296941376e+01,
+3.135977326e+07,-7.286024475e+01,
+3.136303435e+07,-7.225647736e+01,
+3.136629543e+07,-7.274397278e+01,
+3.136955652e+07,-7.452609253e+01,
+3.137281761e+07,-7.328998566e+01,
+3.137607870e+07,-7.266053772e+01,
+3.137933978e+07,-7.318511963e+01,
+3.138260087e+07,-7.526981354e+01,
+3.138586196e+07,-7.304703522e+01,
+3.138912304e+07,-7.345887756e+01,
+3.139238413e+07,-7.351008606e+01,
+3.139564522e+07,-7.267535400e+01,
+3.139890630e+07,-7.339131165e+01,
+3.140216739e+07,-7.398216248e+01,
+3.140542848e+07,-7.326557922e+01,
+3.140868957e+07,-7.354698181e+01,
+3.141195065e+07,-7.544628906e+01,
+3.141521174e+07,-7.403705597e+01,
+3.141847283e+07,-7.295864105e+01,
+3.142173391e+07,-7.374229431e+01,
+3.142499500e+07,-7.331285095e+01,
+3.142825609e+07,-7.291933441e+01,
+3.143151717e+07,-7.517852783e+01,
+3.143477826e+07,-7.464973450e+01,
+3.143803935e+07,-7.525790405e+01,
+3.144130043e+07,-7.440154266e+01,
+3.144456152e+07,-7.425370026e+01,
+3.144782261e+07,-7.423893738e+01,
+3.145108370e+07,-7.291256714e+01,
+3.145434478e+07,-7.573970795e+01,
+3.145760587e+07,-7.568817139e+01,
+3.146086696e+07,-7.417047882e+01,
+3.146412804e+07,-7.413095093e+01,
+3.146738913e+07,-7.444811249e+01,
+3.147065022e+07,-7.538173676e+01,
+3.147391130e+07,-7.513719177e+01,
+3.147717239e+07,-7.496237946e+01,
+3.148043348e+07,-7.288247681e+01,
+3.148369457e+07,-7.579951477e+01,
+3.148695565e+07,-7.352112579e+01,
+3.149021674e+07,-7.536086273e+01,
+3.149347783e+07,-7.515669250e+01,
+3.149673891e+07,-7.464154816e+01,
+3.150000000e+07,-7.580942535e+01,
